N,m
7.649637132621630826e+02,1.009185393753803561e+00
7.589114104564519039e+02,1.019873898152099834e+00
7.615318421694713606e+02,1.011670817545222700e+00
7.667367307360759696e+02,1.024242159770141436e+00
7.749981762593490657e+02,1.041894403796399082e+00
7.710746787605060035e+02,1.036934259208629472e+00
7.812184896284717297e+02,1.025294630343724922e+00
7.748910793937383232e+02,1.018495841294915660e+00
7.833946330490788341e+02,1.033498974083204347e+00
7.853976549799419900e+02,1.047080153699657679e+00
7.853976549799419900e+02,1.047080153699657679e+00
7.867385669318422288e+02,1.039580662739267858e+00
7.824049709906681755e+02,1.057954798880586633e+00
7.775706369792900432e+02,1.036709862410705396e+00
7.692836169182714912e+02,1.032013274633499345e+00
7.711990276169452727e+02,1.031944526501727299e+00
7.702488544372574779e+02,1.020947620548471990e+00
7.613802204043183792e+02,1.000301566007285814e+00
7.573611348587909333e+02,1.012589456636256324e+00
7.622030477937128126e+02,1.005407307846452269e+00
7.679763250379404553e+02,1.013248509440264344e+00
7.695153062591710977e+02,1.023765842846195762e+00
7.666502986320454056e+02,1.013783208080883957e+00
7.666502986320454056e+02,1.013783208080883957e+00
7.713941278600457281e+02,1.014541304417014178e+00
7.600527932090508330e+02,1.012172052719849669e+00
7.569334986098498348e+02,1.013691124556978185e+00
7.453254805629374005e+02,9.888849430494078829e-01
7.453254805629374005e+02,9.888849430494078829e-01
7.482025383737944821e+02,9.855137516168299694e-01
7.476656071805657575e+02,1.013914790867752602e+00
7.476656071805657575e+02,1.013914790867752602e+00
7.439526822365858152e+02,9.845551248886633688e-01
7.477756444131169928e+02,9.923646729877738659e-01
7.477756444131169928e+02,9.923646729877738659e-01
7.448693656876616842e+02,1.024272233685647571e+00
7.538017772984806015e+02,1.016785786248321610e+00
7.498455564580099235e+02,9.959439928836973932e-01
7.508858618941138729e+02,9.943956352563271262e-01
7.522308066256208576e+02,1.007174313913323571e+00
7.640623746472787161e+02,1.005978019143841884e+00
7.647631825804177197e+02,1.016297795686837757e+00
7.680102930568317561e+02,1.047188378937784492e+00
7.637802897765978969e+02,9.929361265573278805e-01
7.617147095163837776e+02,1.003928120086485132e+00
7.752581143212047436e+02,1.030225004409245804e+00
7.752581143212047436e+02,1.030225004409245804e+00
7.698848350006119290e+02,1.005762687759692353e+00
7.644033891659054234e+02,1.013651696495657228e+00
7.644033891659054234e+02,1.013651696495657228e+00
7.645274889978071542e+02,1.020405208850161616e+00
7.645274889978071542e+02,1.020405208850161616e+00
7.726937552662950566e+02,1.032152664415640908e+00
7.775212092403088491e+02,1.027036106962179396e+00
7.776041523300974632e+02,1.030426664927179381e+00
7.776041523300974632e+02,1.030426664927179381e+00
7.750243391025853725e+02,1.045256943875946032e+00
7.762391523484892559e+02,1.042389505974634645e+00
7.834051604199243002e+02,1.025104337708784286e+00
7.790279414681698427e+02,1.019661201904007886e+00
7.790279414681698427e+02,1.019661201904007886e+00
7.834882740910072698e+02,1.042965034278157344e+00
7.841335547986639085e+02,1.043112642686893077e+00
7.797398687757753351e+02,1.029006047484206432e+00
7.822877738266715824e+02,1.029402462153301778e+00
7.860101339154758762e+02,1.023368346013692420e+00
7.800065275393434376e+02,1.040724244349336747e+00
7.723413939464053328e+02,1.030167721097154043e+00
7.745281132336558585e+02,1.031057455535454359e+00
7.707994695396674842e+02,1.032309845721038455e+00
7.677701847957856671e+02,1.021978452068085463e+00
7.677701847957856671e+02,1.021978452068085463e+00
7.732012645853618551e+02,1.025350729633925484e+00
7.724084986752402529e+02,1.009142455735599020e+00
7.714446539892932151e+02,1.038226434571831724e+00
7.655795020066736924e+02,1.008677570828119263e+00
7.707434724893191742e+02,1.022731660055236969e+00
7.707434724893191742e+02,1.022731660055236969e+00
7.718400173937603768e+02,1.003601288200408614e+00
7.736273380804457247e+02,1.018805321899228122e+00
7.733988918810129007e+02,1.021290561044231548e+00
7.701264271933561076e+02,1.018371624359906358e+00
7.724766311300195412e+02,1.043735574628415375e+00
7.721306028924745988e+02,1.054581433180573624e+00
7.705971180940111935e+02,1.022979963604545572e+00
7.659966715469693099e+02,1.004266978333872018e+00
7.648776135143610873e+02,1.015644347333086062e+00
7.648776135143610873e+02,1.015644347333086062e+00
7.648776135143610873e+02,1.015644347333086062e+00
7.567678028252761351e+02,1.005770399218389288e+00
7.567678028252761351e+02,1.005770399218389288e+00
7.559161430354927234e+02,1.005082258335742829e+00
7.592545152851926105e+02,1.017406796445390782e+00
7.604648240348810759e+02,1.003130657990598307e+00
7.577109471849983038e+02,9.962082734470588674e-01
7.515777978777063026e+02,1.007646666476726294e+00
7.480277365162719434e+02,9.928941950973818598e-01
7.480277365162719434e+02,9.928941950973818598e-01
7.391891131101187966e+02,9.709445704108351505e-01
7.402616856897676598e+02,9.962956740092735464e-01
7.355755713278582562e+02,1.003929041952236867e+00
7.284021423663117503e+02,9.836582093612182831e-01
7.278751537195114452e+02,9.749772377367499354e-01
7.278751537195114452e+02,9.749772377367499354e-01
7.479086269602946686e+02,1.001332334061011187e+00
7.497641729895228764e+02,1.005428858013178051e+00
7.561713114490216867e+02,1.007130037345411067e+00
7.495418391514721179e+02,1.004553940813516899e+00
7.487959455130477409e+02,9.917539201829265183e-01
7.431231872478795140e+02,9.819460829952226799e-01
7.456676611836763868e+02,1.004093715616923177e+00
7.425743903745859598e+02,9.792372555388892952e-01
7.471026457011990942e+02,1.004846707388696858e+00
7.463250646366559522e+02,9.768817104715186161e-01
7.463250646366559522e+02,9.768817104715186161e-01
7.481684355738093473e+02,9.836958965876340111e-01
7.450327019115312623e+02,9.935173866195911030e-01
7.488900908195605552e+02,9.976975391542788341e-01
7.441485237471974870e+02,9.896485970384776287e-01
7.357677351848179796e+02,9.765106853187911495e-01
7.331611340914089396e+02,9.783847482760029690e-01
7.319248986443432159e+02,9.864077609568604466e-01
7.236491160140925558e+02,9.609064257657621289e-01
7.236491160140925558e+02,9.609064257657621289e-01
7.269720407690005004e+02,9.728032450061949721e-01
7.269720407690005004e+02,9.728032450061949721e-01
7.295827430251342776e+02,9.670783276670499307e-01
7.201714187173413393e+02,9.651600090022783851e-01
7.201714187173413393e+02,9.651600090022783851e-01
7.167220196626990401e+02,9.484539755705495567e-01
7.263348085004143968e+02,9.764568512503907227e-01
7.334537592962395820e+02,9.865838763639828146e-01
7.199365056369117610e+02,9.606927709573351848e-01
7.114315153247249555e+02,9.550817786622173289e-01
7.149154518260882014e+02,9.448523837310501827e-01
7.140590814815317344e+02,9.539186839424403930e-01
7.135312755285341382e+02,9.551893752651938740e-01
7.169657784090637733e+02,9.613140953769795383e-01
7.184339964875898659e+02,9.643947099122746058e-01
7.260719860304824351e+02,9.650903625134813479e-01
7.245472165436473233e+02,9.669074658963839886e-01
7.324174342359164029e+02,9.502720015765757644e-01
7.399387989336972851e+02,9.848217388737815492e-01
7.276004397266343631e+02,9.597178742364333992e-01
7.309033439442818008e+02,9.809712912662240658e-01
7.318100231293308298e+02,9.792594641930453259e-01
7.318281777535539732e+02,9.985183073089984873e-01
7.288658318109562515e+02,9.828978093975727637e-01
7.358064351487475960e+02,1.006931675190327669e+00
7.364817658728875358e+02,1.006160923494897164e+00
7.311094451007689941e+02,9.835636338295747905e-01
7.331738686110119261e+02,9.785903892275406024e-01
7.474234581788924743e+02,9.875614675992296920e-01
7.423885127817342209e+02,9.829937261605788956e-01
7.355642216075093529e+02,9.697001072560542667e-01
7.355642216075093529e+02,9.697001072560542667e-01
7.306036467281026034e+02,9.750169764518076265e-01
7.306036467281026034e+02,9.750169764518076265e-01
7.293799712462302978e+02,9.652844890379351783e-01
7.396805725867136516e+02,9.685803013228801994e-01
7.451208032559425192e+02,1.018026399169241758e+00
7.451208032559425192e+02,1.018026399169241758e+00
7.427474182616241478e+02,9.883327437663564918e-01
7.424049999853295958e+02,9.878986871066277597e-01
7.461063734673876979e+02,9.782925503802973877e-01
7.390772009606974962e+02,9.808549072940824232e-01
7.369850103764511005e+02,9.757726794152832284e-01
7.300116513020253706e+02,9.748002326166980147e-01
7.256070168910454186e+02,9.660660035844779170e-01
7.256070168910454186e+02,9.660660035844779170e-01
7.150372138083058644e+02,9.668661049042410749e-01
7.248003777026501666e+02,9.635299993862477264e-01
7.258175074944665539e+02,9.814688599700427396e-01
7.195454932940116350e+02,9.600024345884055066e-01
7.263456017587936913e+02,9.642051556854124295e-01
7.180807984145079672e+02,9.692083247610228103e-01
7.150219678477249090e+02,9.579604072989849062e-01
7.144732292897163006e+02,9.498869315711392369e-01
7.118899581244215824e+02,9.544050974130700027e-01
7.101463672360023338e+02,9.493750042965823921e-01
7.110429380238789463e+02,9.565995788970809155e-01
7.110429380238789463e+02,9.565995788970809155e-01
7.102879593223930215e+02,9.842033853797750309e-01
7.158372510881895323e+02,9.854960406097417192e-01
7.158372510881895323e+02,9.854960406097417192e-01
7.201499336231729558e+02,9.888038882698660936e-01
7.293747354657643882e+02,9.765705496634647931e-01
7.420032042280189444e+02,9.795134747307330247e-01
7.411204052965333631e+02,1.016695212939624948e+00
7.373359219031277689e+02,9.835147332942643095e-01
7.341366571396227982e+02,9.963393181143214150e-01
7.462486925704077976e+02,1.004101819714909194e+00
7.394322051082662028e+02,9.867173152278151393e-01
7.426251383512653774e+02,9.859554089094513252e-01
7.392360167845694150e+02,9.841564703930362201e-01
7.379672145565552910e+02,9.768489358007027556e-01
7.264932844685075679e+02,9.965292386203771224e-01
7.306682286890010118e+02,9.909328664639603934e-01
7.282043061504346042e+02,9.789220074177507058e-01
7.282043061504346042e+02,9.789220074177507058e-01
7.367357100539193198e+02,9.739118989286279504e-01
7.291112201290951589e+02,9.808622566696005851e-01
7.308417874816900621e+02,9.773520333062671872e-01
7.266674425655179448e+02,9.646173169972163119e-01
7.286857944610612776e+02,9.829241426736274878e-01
7.252355903850137793e+02,9.716075318007749706e-01
7.200123281023319350e+02,9.503242699153928719e-01
7.217333627400373643e+02,9.616298902899949042e-01
7.083713163260849797e+02,9.420626451970809390e-01
7.182136890796112993e+02,9.444729067234670650e-01
7.189524676034044433e+02,9.520441648515906019e-01
7.276074344504481815e+02,9.752931008463577855e-01
7.238087619153828882e+02,9.737687255647086149e-01
7.238087619153828882e+02,9.737687255647086149e-01
7.222280208297956960e+02,9.770946791985632984e-01
7.187700318293537975e+02,9.658349615466494953e-01
7.198434129654051503e+02,9.619179275532143691e-01
7.198434129654051503e+02,9.619179275532143691e-01
7.137101813749359280e+02,9.693291784995224925e-01
7.168008426278269098e+02,9.672962949064324301e-01
7.128637979321982812e+02,9.723575640548730581e-01
7.106849615064242016e+02,9.524578313464715507e-01
7.083650822028134826e+02,9.749769469719760107e-01
7.083650822028134826e+02,9.749769469719760107e-01
7.080423802429738771e+02,9.791536622149611402e-01
7.086843824760397865e+02,9.546679929689823041e-01
7.098090790960877712e+02,9.495646408358301427e-01
7.052119810991699751e+02,9.500887292994044664e-01
7.112783778714373284e+02,9.425885178212102256e-01
7.121704626937121247e+02,9.448629520703764051e-01
7.093717190633898326e+02,9.603864248512029578e-01
7.079982076138279581e+02,9.598021028558822998e-01
7.000703042969252010e+02,9.284528750584323253e-01
6.977172235875989372e+02,9.411043278384303434e-01
7.055521790075634954e+02,9.593184817269471143e-01
7.106530617922832107e+02,9.445656212333887192e-01
7.145504336889174510e+02,9.493919517140089193e-01
7.145504336889174510e+02,9.493919517140089193e-01
7.136756521589536533e+02,9.605027926059050980e-01
7.132375366545511497e+02,9.543579167225468840e-01
7.100828565871611318e+02,9.381986276277944903e-01
7.082364991379578214e+02,9.607561635826128432e-01
7.045300656211983323e+02,9.394072988677346636e-01
7.106490213894196586e+02,9.291503415131640020e-01
7.138543800022133610e+02,9.768884921405386335e-01
7.187626828911131724e+02,9.577044333802960940e-01
7.187626828911131724e+02,9.577044333802960940e-01
7.212414231653386878e+02,9.909030205525798385e-01
7.201014281835117572e+02,9.410111985023966730e-01
7.239648161164182056e+02,9.666975746721975238e-01
7.271095240572598186e+02,9.740081889978865481e-01
7.271095240572598186e+02,9.740081889978865481e-01
7.242371795361428894e+02,9.675931431763834523e-01
7.279146462389287535e+02,9.681077213084763322e-01
7.386734346036369061e+02,9.778006355863940735e-01
7.435059484372025054e+02,9.881026394183602957e-01
7.461760897257597662e+02,9.887371456459356223e-01
7.449154216328838629e+02,9.941212120008819930e-01
7.449154216328838629e+02,9.941212120008819930e-01
7.419037251299198488e+02,9.791665173205730266e-01
7.450429034192724203e+02,9.882354121429216542e-01
7.450429034192724203e+02,9.882354121429216542e-01
7.418362241023058914e+02,9.829211894986157327e-01
7.393928485905806838e+02,9.827927167450352108e-01
7.428648424800516068e+02,9.985645184033246080e-01
7.437434752634309234e+02,9.975651586584303177e-01
7.403572745242282735e+02,9.659448268394198456e-01
7.468080637177000654e+02,9.878921738930580565e-01
7.485242629142207988e+02,1.010735930110225445e+00
7.533376150570229584e+02,1.030884025069700893e+00
7.583752051095837032e+02,1.008430043654475083e+00
7.583752051095837032e+02,1.008430043654475083e+00
7.708781979928953660e+02,1.036576730067172436e+00
7.678055712339523780e+02,1.013896699600736140e+00
7.593769024210225780e+02,1.028594539224397808e+00
7.518280805458134637e+02,9.946920472328746321e-01
7.436588583499584502e+02,9.930933007721468586e-01
7.490900706075212838e+02,1.008702661309605952e+00
7.500722276355472786e+02,9.780094838289926651e-01
7.541962857114730241e+02,1.000879464659653273e+00
7.541962857114730241e+02,1.000879464659653273e+00
7.543935128391841545e+02,9.907187920237549017e-01
7.596914019282089612e+02,1.014419402231432343e+00
7.606719936031330462e+02,1.008739745132805288e+00
7.589839962989580044e+02,1.014757455160273825e+00
7.518689762589918928e+02,1.002704131066192383e+00
7.476034627321199650e+02,1.008169149844781343e+00
7.528038820749106890e+02,1.001830538919604274e+00
7.553753160027957847e+02,9.989096385987635829e-01
7.513196380297355290e+02,1.009558531733725006e+00
7.523144429880989037e+02,1.003763070076966635e+00
7.500277391645169018e+02,1.023345760617754063e+00
7.512543599625148545e+02,1.002184731523728223e+00
7.446835821455340465e+02,9.911040125918725296e-01
7.340881704827855856e+02,9.958606825654039429e-01
7.318978724276229286e+02,9.817260341727033213e-01
7.368927757811635502e+02,9.925134054031985453e-01
7.401727731891887743e+02,9.877693030902562343e-01
7.401727731891887743e+02,9.877693030902562343e-01
7.437836952059672058e+02,9.882881944676423780e-01
7.350584986202010214e+02,9.632511128103233844e-01
7.359250049882984968e+02,9.927060711148602001e-01
7.262596456848086746e+02,9.778247734600690189e-01
7.217733893870416750e+02,9.584095724537393668e-01
7.182243131264654039e+02,9.610544878085753862e-01
7.192848060466731113e+02,9.530306609640831761e-01
7.202237582794962236e+02,9.587708737618202415e-01
7.202237582794962236e+02,9.587708737618202415e-01
7.180374474075497346e+02,9.604783486196604159e-01
7.206887779022590621e+02,9.496395412621454479e-01
7.143690097478501002e+02,9.724585695836368560e-01
7.108446818085990344e+02,9.478606031403999932e-01
7.207077100395503066e+02,9.665639129498544424e-01
7.205750750705557266e+02,9.648032436797374656e-01
7.216279316269934725e+02,9.881889426274993449e-01
7.169252144640038296e+02,9.607893517431584929e-01
7.169252144640038296e+02,9.607893517431584929e-01
